link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,9,2.0,3.0,-12.0,0.0,50.0,54.0,20.42000689423053,-89.72404213891656,110.14404903314708
1to2,1,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,10.0,8.0,-14.0,0.0,50.0,54.0,20.42000689423053,-81.75632547377032,102.17633236800084
1to2,1,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15.0,12.0,-15.0,0.0,50.0,54.0,20.42000689423053,-75.88670684853915,96.30671374276967
1to2,1,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14.0,9.0,-15.0,0.0,50.0,54.0,20.42000689423053,-77.75196512046371,98.17197201469423
1to2,1,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,11.0,9.0,-14.0,0.0,50.0,54.0,20.42000689423053,-82.74396429810835,103.16397119233888
1to2,1,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,8.0,7.0,-15.0,0.0,50.0,54.0,20.42000689423053,-85.19278242073592,105.61278931496645
1to2,1,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13.0,11.0,-15.0,0.0,50.0,54.0,20.42000689423053,-77.5221415568837,97.94214845111422
1to2,1,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,13.0,11.0,-16.0,0.0,50.0,54.0,20.42000689423053,-76.69738877350676,97.11739566773728
1to2,1,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16.0,12.0,-12.0,0.0,50.0,54.0,20.42000689423053,-74.15477127054059,94.57477816477112
1to2,1,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,12.0,-14.0,0.0,50.0,54.0,20.42000689423053,-74.20102924930205,94.62103614353258
1to2,1,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18.0,14.0,-15.0,0.0,50.0,54.0,20.42000689423053,-72.2471800611415,92.66718695537203
1to2,1,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,9,24.0,18.0,-16.0,0.0,50.0,54.0,20.42000689423053,-55.344652993013106,75.76465988724364
1to2,1,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,19.0,9.0,-12.0,0.0,50.0,54.0,20.42000689423053,-74.6253957043337,95.04540259856422
1to2,1,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25.0,19.0,-13.0,0.0,50.0,54.0,20.42000689423053,-65.27688120996758,85.69688810419811
1to2,1,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23.0,18.0,-12.0,0.0,50.0,54.0,20.42000689423053,-66.61933078559039,87.03933767982092
1to2,1,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,9,25.0,18.0,-12.0,0.0,50.0,54.0,20.42000689423053,-61.798488320692485,82.21849521492301
1to2,1,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,23.0,18.0,-14.0,0.0,50.0,54.0,20.42000689423053,-66.81318460516763,87.23319149939816
1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,19.0,16.0,-15.0,0.0,50.0,54.0,20.42000689423053,-72.20479812093947,92.62480501517
1to2,1,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,10.0,-15.0,0.0,50.0,54.0,20.42000689423053,-80.00711993957255,100.42712683380307
1to2,1,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19.0,16.0,-13.0,0.0,50.0,54.0,20.42000689423053,-72.59906294319084,93.01906983742137
1to2,1,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,16.0,-16.0,0.0,50.0,54.0,20.42000689423053,-71.42712521604328,91.8471321102738
1to2,1,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21.0,18.0,-15.0,0.0,50.0,54.0,20.42000689423053,-69.06193569998074,89.48194259421126
1to2,1,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,13.0,-15.0,0.0,50.0,54.0,20.42000689423053,-77.2072895845424,97.62729647877292
1to2,1,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14.0,7.0,-13.0,0.0,50.0,54.0,20.42000689423053,-77.34136862326696,97.76137551749748
1to2,1,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13.0,11.0,-15.0,0.0,50.0,54.0,20.42000689423053,-78.09313976601295,98.51314666024348
1to2,1,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,11.0,-15.0,0.0,50.0,54.0,20.42000689423053,-77.09570138204948,97.51570827628001
1to2,1,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13.0,9.0,-15.0,0.0,50.0,54.0,20.42000689423053,-78.0115043618115,98.43151125604203
1to2,1,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,14.0,-15.0,0.0,50.0,54.0,20.42000689423053,-75.54605292194742,95.96605981617795
1to2,1,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,13.0,-15.0,0.0,50.0,54.0,20.42000689423053,-74.68478740347729,95.10479429770781
1to2,1,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9.0,9.0,-14.0,0.0,50.0,54.0,20.42000689423053,-84.16961507888041,104.58962197311094
1to2,1,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,8.0,-15.0,0.0,50.0,54.0,20.42000689423053,-76.85323891303761,97.27324580726814
