link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,10,-15,0,49,52,20.405059981596665,-73.11711266534778,93.52217264694444
1to2,0,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,12,-15,0,49,52,20.405059981596665,-70.5168123201594,90.92187230175607
1to2,0,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21,16,-16,0,49,52,20.405059981596665,-70.08494754083699,90.49000752243366
1to2,0,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,11,-15,0,49,52,20.405059981596665,-76.6578881974654,97.06294817906206
1to2,0,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14,10,-14,0,49,52,20.405059981596665,-77.06633691021263,97.47139689180929
1to2,0,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12,10,-14,0,49,52,20.405059981596665,-80.08304978782074,100.4881097694174
1to2,0,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,10,-14,0,49,52,20.405059981596665,-75.97330811547431,96.37836809707098
1to2,0,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,20,10,-15,0,49,52,20.405059981596665,-71.50347305089448,91.90853303249115
1to2,0,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,12,-13,0,49,52,20.405059981596665,-75.34004751844705,95.74510750004372
1to2,1,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,8,26,18,-12,0,49,53,20.403767783117193,-52.122357064348456,72.52612484746565
