link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,12,14,11,-12,0,52,54,20.452485116457193,-77.22035041687174,97.67283553332894
1to2,1,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,13,7,-12,0,52,54,20.452485116457193,-77.93944413399458,98.39192925045178
1to2,1,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,10,7,-13,0,52,54,20.452485116457193,-83.25808135165403,103.71056646811122
1to2,1,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,8,6,-14,0,52,54,20.452485116457193,-85.78871261738074,106.24119773383794
1to2,1,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,11,9,-12,0,52,54,20.452485116457193,-79.76195583836144,100.21444095481864
1to2,1,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13,11,-15,0,52,54,20.452485116457193,-77.23828662930181,97.69077174575901
1to2,1,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,12,-17,0,52,54,20.452485116457193,-74.75842133279016,95.21090644924736
1to2,1,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,12,-13,0,52,54,20.452485116457193,-74.47656076453312,94.92904588099032
1to2,1,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,12,-12,0,52,54,20.452485116457193,-72.46115576948316,92.91364088594035
1to2,1,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,25,18,-14,0,52,54,20.452485116457193,-55.206671874644925,75.65915699110212
1to2,1,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,20,11,-14,0,52,54,20.452485116457193,-73.22950942138057,93.68199453783777
1to2,1,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25,18,-14,0,52,54,20.452485116457193,-65.79057984010475,86.24306495656195
1to2,1,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,23,18,-12,0,52,54,20.452485116457193,-67.70401024043427,88.15649535689147
1to2,1,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,9,25,18,-12,0,52,54,20.452485116457193,-61.798488320692485,82.25097343714968
1to2,1,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24,18,-14,0,52,54,20.452485116457193,-65.7555367920782,86.2080219085354
1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,9,-17,0,52,54,20.452485116457193,-76.69498775499292,97.14747287145012
1to2,1,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18,11,-15,0,52,54,20.452485116457193,-75.03799307955936,95.49047819601655
1to2,1,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,18,-13,0,52,54,20.452485116457193,-68.14688766344376,88.59937277990096
